Axle Type,Shoulder,P(kN),del T (C),k (MPa/m),h (m),l (m),S (kN)
Tandem,with concrete shoulders,320,17,40,0.3,1.1463,1.6271
Tandem,with concrete shoulders,320,17,40,0.35,1.2867,1.2521
Tandem,with concrete shoulders,320,17,40,0.4,1.4223,1.0096
Tandem,with concrete shoulders,320,17,80,0.15,0.5731,5.8829
Tandem,with concrete shoulders,320,17,80,0.2,0.7111,3.3922
Tandem,with concrete shoulders,320,17,80,0.25,0.8407,2.2405
Tandem,with concrete shoulders,320,17,80,0.3,0.9639,1.6159
Tandem,with concrete shoulders,320,17,80,0.35,1.082,1.24
Tandem,with concrete shoulders,320,17,80,0.4,1.196,0.9967
Tandem,with concrete shoulders,320,17,150,0.15,0.4898,5.3009
Tandem,with concrete shoulders,320,17,150,0.2,0.6077,3.1871
Tandem,with concrete shoulders,320,17,150,0.25,0.7184,2.2099
Tandem,with concrete shoulders,320,17,150,0.3,0.8237,1.68
Tandem,with concrete shoulders,320,17,150,0.35,0.9247,1.3611
Tandem,with concrete shoulders,320,17,150,0.4,1.0221,1.1548
Tandem,with concrete shoulders,320,17,300,0.15,0.4119,4.7508
Tandem,with concrete shoulders,320,17,300,0.2,0.511,2.9812
Tandem,with concrete shoulders,320,17,300,0.25,0.6041,2.1648
Tandem,with concrete shoulders,320,17,300,0.3,0.6927,1.7233
Tandem,with concrete shoulders,320,17,300,0.35,0.7775,1.4587
Tandem,with concrete shoulders,320,17,300,0.4,0.8594,1.2883
Tandem,with concrete shoulders,320,21,40,0.15,0.6816,5.9736
Tandem,with concrete shoulders,320,21,40,0.2,0.8457,3.4841
Tandem,with concrete shoulders,320,21,40,0.25,0.9998,2.3336
Tandem,with concrete shoulders,320,21,40,0.3,1.1463,1.7099
Tandem,with concrete shoulders,320,21,40,0.35,1.2867,1.3349
Tandem,with concrete shoulders,320,21,40,0.4,1.4223,1.0924
Tandem,with concrete shoulders,320,21,80,0.15,0.5731,5.9657
Tandem,with concrete shoulders,320,21,80,0.2,0.7111,3.475
Tandem,with concrete shoulders,320,21,80,0.25,0.8407,2.3233
Tandem,with concrete shoulders,320,21,80,0.3,0.9639,1.6987
Tandem,with concrete shoulders,320,21,80,0.35,1.082,1.3228
Tandem,with concrete shoulders,320,21,80,0.4,1.196,1.0795
Tandem,with concrete shoulders,320,21,150,0.15,0.4898,5.4465
Tandem,with concrete shoulders,320,21,150,0.2,0.6077,3.3327
Tandem,with concrete shoulders,320,21,150,0.25,0.7184,2.3555
Tandem,with concrete shoulders,320,21,150,0.3,0.8237,1.8256
Tandem,with concrete shoulders,320,21,150,0.35,0.9247,1.5067
Tandem,with concrete shoulders,320,21,150,0.4,1.0221,1.3004
Tandem,with concrete shoulders,320,21,300,0.15,0.4119,4.9532
Tandem,with concrete shoulders,320,21,300,0.2,0.511,3.1836
Tandem,with concrete shoulders,320,21,300,0.25,0.6041,2.3672
Tandem,with concrete shoulders,320,21,300,0.3,0.6927,1.9257
Tandem,with concrete shoulders,320,21,300,0.35,0.7775,1.6611
Tandem,with concrete shoulders,320,21,300,0.4,0.8594,1.4907
Tandem,without concrete shoulders,160,0,40,0.15,0.6816,3.5682
Tandem,without concrete shoulders,160,0,40,0.2,0.8457,1.9566
Tandem,without concrete shoulders,160,0,40,0.25,0.9998,1.2157
Tandem,without concrete shoulders,160,0,40,0.3,1.1463,0.8172
Tandem,without concrete shoulders,160,0,40,0.35,1.2867,0.58
Tandem,without concrete shoulders,160,0,40,0.4,1.4223,0.4285
Tandem,without concrete shoulders,160,0,80,0.15,0.5731,3.545
Tandem,without concrete shoulders,160,0,80,0.2,0.7111,1.9297
Tandem,without concrete shoulders,160,0,80,0.25,0.8407,1.1857
Tandem,without concrete shoulders,160,0,80,0.3,0.9639,0.7843
Tandem,without concrete shoulders,160,0,80,0.35,1.082,0.5445
Tandem,without concrete shoulders,160,0,80,0.4,1.196,0.3906
Tandem,without concrete shoulders,160,0,150,0.15,0.4898,2.9804
Tandem,without concrete shoulders,160,0,150,0.2,0.6077,1.6071
Tandem,without concrete shoulders,160,0,150,0.25,0.7184,0.9771
Tandem,without concrete shoulders,160,0,150,0.3,0.8237,0.6391
Tandem,without concrete shoulders,160,0,150,0.35,0.9247,0.4387
Tandem,without concrete shoulders,160,0,150,0.4,1.0221,0.3114
Tandem,without concrete shoulders,160,0,300,0.15,0.4119,2.4629
Tandem,without concrete shoulders,160,0,300,0.2,0.511,1.3162
Tandem,without concrete shoulders,160,0,300,0.25,0.6041,0.7923
Tandem,without concrete shoulders,160,0,300,0.3,0.6927,0.5128
Tandem,without concrete shoulders,160,0,300,0.35,0.7775,0.3484
Tandem,without concrete shoulders,160,0,300,0.4,0.8594,0.245
Tandem,without concrete shoulders,160,8,40,0.15,0.6816,3.7514
Tandem,without concrete shoulders,160,8,40,0.2,0.8457,2.1398
Tandem,without concrete shoulders,160,8,40,0.25,0.9998,1.3989
Tandem,without concrete shoulders,160,8,40,0.3,1.1463,1.0004
Tandem,without concrete shoulders,160,8,40,0.35,1.2867,0.7632
Tandem,without concrete shoulders,160,8,40,0.4,1.4223,0.6117
Tandem,without concrete shoulders,160,8,80,0.15,0.5731,3.7282
Tandem,without concrete shoulders,160,8,80,0.2,0.7111,2.1129
Tandem,without concrete shoulders,160,8,80,0.25,0.8407,1.3689
Tandem,without concrete shoulders,160,8,80,0.3,0.9639,0.9675
Tandem,without concrete shoulders,160,8,80,0.35,1.082,0.7277
Tandem,without concrete shoulders,160,8,80,0.4,1.196,0.5738
Tandem,without concrete shoulders,160,8,150,0.15,0.4898,3.3036
Tandem,without concrete shoulders,160,8,150,0.2,0.6077,1.9303
Tandem,without concrete shoulders,160,8,150,0.25,0.7184,1.3003
Tandem,without concrete shoulders,160,8,150,0.3,0.8237,0.9623
Tandem,without concrete shoulders,160,8,150,0.35,0.9247,0.7619
Tandem,without concrete shoulders,160,8,150,0.4,1.0221,0.6346
Tandem,without concrete shoulders,160,8,300,0.15,0.4119,2.8973
Tandem,without concrete shoulders,160,8,300,0.2,0.511,1.7506
Tandem,without concrete shoulders,160,8,300,0.25,0.6041,1.2267
Tandem,without concrete shoulders,160,8,300,0.3,0.6927,0.9472
Tandem,without concrete shoulders,160,8,300,0.35,0.7775,0.7828
Tandem,without concrete shoulders,160,8,300,0.4,0.8594,0.6794
Tandem,without concrete shoulders,160,13,40,0.15,0.6816,3.8659
Tandem,without concrete shoulders,160,13,40,0.2,0.8457,2.2543
Tandem,without concrete shoulders,160,13,40,0.25,0.9998,1.5134
Tandem,without concrete shoulders,160,13,40,0.3,1.1463,1.1149
Tandem,without concrete shoulders,160,13,40,0.35,1.2867,0.8777
Tandem,without concrete shoulders,160,13,40,0.4,1.4223,0.7262
Tandem,without concrete shoulders,160,13,80,0.15,0.5731,3.8427
Tandem,without concrete shoulders,160,13,80,0.2,0.7111,2.2274
Tandem,without concrete shoulders,160,13,80,0.25,0.8407,1.4834
Tandem,without concrete shoulders,160,13,80,0.3,0.9639,1.082
Tandem,without concrete shoulders,160,13,80,0.35,1.082,0.8422
Tandem,without concrete shoulders,160,13,80,0.4,1.196,0.6883
Tandem,without concrete shoulders,160,13,150,0.15,0.4898,3.5056
Tandem,without concrete shoulders,160,13,150,0.2,0.6077,2.1323
Tandem,without concrete shoulders,160,13,150,0.25,0.7184,1.5023
Tandem,without concrete shoulders,160,13,150,0.3,0.8237,1.1643
Tandem,without concrete shoulders,160,13,150,0.35,0.9247,0.9639
Tandem,without concrete shoulders,160,13,150,0.4,1.0221,0.8366
Tandem,without concrete shoulders,160,13,300,0.15,0.4119,3.1688
Tandem,without concrete shoulders,160,13,300,0.2,0.511,2.0221
Tandem,without concrete shoulders,160,13,300,0.25,0.6041,1.4982
Tandem,without concrete shoulders,160,13,300,0.3,0.6927,1.2187
Tandem,without concrete shoulders,160,13,300,0.35,0.7775,1.0543
Tandem,without concrete shoulders,160,13,300,0.4,0.8594,0.9509
Tandem,without concrete shoulders,160,17,40,0.15,0.6816,3.9575
Tandem,without concrete shoulders,160,17,40,0.2,0.8457,2.3459
Tandem,without concrete shoulders,160,17,40,0.25,0.9998,1.605
Tandem,without concrete shoulders,160,17,40,0.3,1.1463,1.2065
Tandem,without concrete shoulders,160,17,40,0.35,1.2867,0.9693
Tandem,without concrete shoulders,160,17,40,0.4,1.4223,0.8178
Tandem,without concrete shoulders,160,17,80,0.15,0.5731,3.9343
Tandem,without concrete shoulders,160,17,80,0.2,0.7111,2.319
Tandem,without concrete shoulders,160,17,80,0.25,0.8407,1.575
Tandem,without concrete shoulders,160,17,80,0.3,0.9639,1.1736
Tandem,without concrete shoulders,160,17,80,0.35,1.082,0.9338
Tandem,without concrete shoulders,160,17,80,0.4,1.196,0.7799
Tandem,without concrete shoulders,160,17,150,0.15,0.4898,3.6672
Tandem,without concrete shoulders,160,17,150,0.2,0.6077,2.2939
Tandem,without concrete shoulders,160,17,150,0.25,0.7184,1.6639
Tandem,without concrete shoulders,160,17,150,0.3,0.8237,1.3259
Tandem,without concrete shoulders,160,17,150,0.35,0.9247,1.1255
Tandem,without concrete shoulders,160,17,150,0.4,1.0221,0.9982
Tandem,without concrete shoulders,160,17,300,0.15,0.4119,3.386
Tandem,without concrete shoulders,160,17,300,0.2,0.511,2.2393
Tandem,without concrete shoulders,160,17,300,0.25,0.6041,1.7154
Tandem,without concrete shoulders,160,17,300,0.3,0.6927,1.4359
Tandem,without concrete shoulders,160,17,300,0.35,0.7775,1.2715
Tandem,without concrete shoulders,160,17,300,0.4,0.8594,1.1681
Tandem,without concrete shoulders,160,21,40,0.15,0.6816,4.0491
Tandem,without concrete shoulders,160,21,40,0.2,0.8457,2.4375
Tandem,without concrete shoulders,160,21,40,0.25,0.9998,1.6966
Tandem,without concrete shoulders,160,21,40,0.3,1.1463,1.2981
Tandem,without concrete shoulders,160,21,40,0.35,1.2867,1.0609
Tandem,without concrete shoulders,160,21,40,0.4,1.4223,0.9094
Tandem,without concrete shoulders,160,21,80,0.15,0.5731,4.0259
Tandem,without concrete shoulders,160,21,80,0.2,0.7111,2.4106
Tandem,without concrete shoulders,160,21,80,0.25,0.8407,1.6666
Tandem,without concrete shoulders,160,21,80,0.3,0.9639,1.2652
Tandem,without concrete shoulders,160,21,80,0.35,1.082,1.0254
Tandem,without concrete shoulders,160,21,80,0.4,1.196,0.8715
Tandem,without concrete shoulders,160,21,150,0.15,0.4898,3.8288
Tandem,without concrete shoulders,160,21,150,0.2,0.6077,2.4555
Tandem,without concrete shoulders,160,21,150,0.25,0.7184,1.8255
Tandem,without concrete shoulders,160,21,150,0.3,0.8237,1.4875
Tandem,without concrete shoulders,160,21,150,0.35,0.9247,1.2871
Tandem,without concrete shoulders,160,21,150,0.4,1.0221,1.1598
Tandem,without concrete shoulders,160,21,300,0.15,0.4119,3.6032
Tandem,without concrete shoulders,160,21,300,0.2,0.511,2.4565
Tandem,without concrete shoulders,160,21,300,0.25,0.6041,1.9326
Tandem,without concrete shoulders,160,21,300,0.3,0.6927,1.6531
Tandem,without concrete shoulders,160,21,300,0.35,0.7775,1.4887
Tandem,without concrete shoulders,160,21,300,0.4,0.8594,1.3853
Tandem,without concrete shoulders,200,0,40,0.15,0.6816,4.4962
Tandem,without concrete shoulders,200,0,40,0.2,0.8457,2.4785
Tandem,without concrete shoulders,200,0,40,0.25,0.9998,1.5498
Tandem,without concrete shoulders,200,0,40,0.3,1.1463,1.0492
Tandem,without concrete shoulders,200,0,40,0.35,1.2867,0.7504
Tandem,without concrete shoulders,200,0,40,0.4,1.4223,0.559
Tandem,without concrete shoulders,200,0,80,0.15,0.5731,4.473
Tandem,without concrete shoulders,200,0,80,0.2,0.7111,2.4517
Tandem,without concrete shoulders,200,0,80,0.25,0.8407,1.5198
Tandem,without concrete shoulders,200,0,80,0.3,0.9639,1.0163
Tandem,without concrete shoulders,200,0,80,0.35,1.082,0.7149
Tandem,without concrete shoulders,200,0,80,0.4,1.196,0.5211
Tandem,without concrete shoulders,200,0,150,0.15,0.4898,3.7729
Tandem,without concrete shoulders,200,0,150,0.2,0.6077,2.0529
Tandem,without concrete shoulders,200,0,150,0.25,0.7184,1.2624
Tandem,without concrete shoulders,200,0,150,0.3,0.8237,0.8372
Tandem,without concrete shoulders,200,0,150,0.35,0.9247,0.5842
Tandem,without concrete shoulders,200,0,150,0.4,1.0221,0.4228
Tandem,without concrete shoulders,200,0,300,0.15,0.4119,3.1275
Tandem,without concrete shoulders,200,0,300,0.2,0.511,1.69
Tandem,without concrete shoulders,200,0,300,0.25,0.6041,1.0315
Tandem,without concrete shoulders,200,0,300,0.3,0.6927,0.6789
Tandem,without concrete shoulders,200,0,300,0.35,0.7775,0.4704
Tandem,without concrete shoulders,200,0,300,0.4,0.8594,0.3385
Tandem,without concrete shoulders,200,8,40,0.15,0.6816,4.6794
Tandem,without concrete shoulders,200,8,40,0.2,0.8457,2.6617
Tandem,without concrete shoulders,200,8,40,0.25,0.9998,1.733
Tandem,without concrete shoulders,200,8,40,0.3,1.1463,1.2324
Tandem,without concrete shoulders,200,8,40,0.35,1.2867,0.9336
Tandem,without concrete shoulders,200,8,40,0.4,1.4223,0.7422
Tandem,without concrete shoulders,200,8,80,0.15,0.5731,4.6562
Tandem,without concrete shoulders,200,8,80,0.2,0.7111,2.6349
Tandem,without concrete shoulders,200,8,80,0.25,0.8407,1.703
Tandem,without concrete shoulders,200,8,80,0.3,0.9639,1.1995
Tandem,without concrete shoulders,200,8,80,0.35,1.082,0.8981
Tandem,without concrete shoulders,200,8,80,0.4,1.196,0.7043
Tandem,without concrete shoulders,200,8,150,0.15,0.4898,4.0961
Tandem,without concrete shoulders,200,8,150,0.2,0.6077,2.3761
Tandem,without concrete shoulders,200,8,150,0.25,0.7184,1.5856
Tandem,without concrete shoulders,200,8,150,0.3,0.8237,1.1604
Tandem,without concrete shoulders,200,8,150,0.35,0.9247,0.9074
Tandem,without concrete shoulders,200,8,150,0.4,1.0221,0.746
Tandem,without concrete shoulders,200,8,300,0.15,0.4119,3.5619
Tandem,without concrete shoulders,200,8,300,0.2,0.511,2.1244
Tandem,without concrete shoulders,200,8,300,0.25,0.6041,1.4659
Tandem,without concrete shoulders,200,8,300,0.3,0.6927,1.1133
Tandem,without concrete shoulders,200,8,300,0.35,0.7775,0.9048
Tandem,without concrete shoulders,200,8,300,0.4,0.8594,0.7729
Tandem,without concrete shoulders,200,13,40,0.15,0.6816,4.7939
Tandem,without concrete shoulders,200,13,40,0.2,0.8457,2.7762
Tandem,without concrete shoulders,200,13,40,0.25,0.9998,1.8475
Tandem,without concrete shoulders,200,13,40,0.3,1.1463,1.3469
Tandem,without concrete shoulders,200,13,40,0.35,1.2867,1.0481
Tandem,without concrete shoulders,200,13,40,0.4,1.4223,0.8567
Tandem,without concrete shoulders,200,13,80,0.15,0.5731,4.7707
Tandem,without concrete shoulders,200,13,80,0.2,0.7111,2.7494
Tandem,without concrete shoulders,200,13,80,0.25,0.8407,1.8175
Tandem,without concrete shoulders,200,13,80,0.3,0.9639,1.314
Tandem,without concrete shoulders,200,13,80,0.35,1.082,1.0126
Tandem,without concrete shoulders,200,13,80,0.4,1.196,0.8188
Tandem,without concrete shoulders,200,13,150,0.15,0.4898,4.2981
Tandem,without concrete shoulders,200,13,150,0.2,0.6077,2.5781
Tandem,without concrete shoulders,200,13,150,0.25,0.7184,1.7876
Tandem,without concrete shoulders,200,13,150,0.3,0.8237,1.3624
Tandem,without concrete shoulders,200,13,150,0.35,0.9247,1.1094
Tandem,without concrete shoulders,200,13,150,0.4,1.0221,0.948
Tandem,without concrete shoulders,200,13,300,0.15,0.4119,3.8334
Tandem,without concrete shoulders,200,13,300,0.2,0.511,2.3959
Tandem,without concrete shoulders,200,13,300,0.25,0.6041,1.7374
Tandem,without concrete shoulders,200,13,300,0.3,0.6927,1.3848
Tandem,without concrete shoulders,200,13,300,0.35,0.7775,1.1763
Tandem,without concrete shoulders,200,13,300,0.4,0.8594,1.0444
Tandem,without concrete shoulders,200,17,40,0.15,0.6816,4.8855
Tandem,without concrete shoulders,200,17,40,0.2,0.8457,2.8678
Tandem,without concrete shoulders,200,17,40,0.25,0.9998,1.9391
Tandem,without concrete shoulders,200,17,40,0.3,1.1463,1.4385
Tandem,without concrete shoulders,200,17,40,0.35,1.2867,1.1397
Tandem,without concrete shoulders,200,17,40,0.4,1.4223,0.9483
Tandem,without concrete shoulders,200,17,80,0.15,0.5731,4.8623
Tandem,without concrete shoulders,200,17,80,0.2,0.7111,2.841
Tandem,without concrete shoulders,200,17,80,0.25,0.8407,1.9091
Tandem,without concrete shoulders,200,17,80,0.3,0.9639,1.4056
Tandem,without concrete shoulders,200,17,80,0.35,1.082,1.1042
Tandem,without concrete shoulders,200,17,80,0.4,1.196,0.9104
Tandem,without concrete shoulders,200,17,150,0.15,0.4898,4.4597
Tandem,without concrete shoulders,200,17,150,0.2,0.6077,2.7397
Tandem,without concrete shoulders,200,17,150,0.25,0.7184,1.9492
Tandem,without concrete shoulders,200,17,150,0.3,0.8237,1.524
Tandem,without concrete shoulders,200,17,150,0.35,0.9247,1.271
Tandem,without concrete shoulders,200,17,150,0.4,1.0221,1.1096
Tandem,without concrete shoulders,200,17,300,0.15,0.4119,4.0506
Tandem,without concrete shoulders,200,17,300,0.2,0.511,2.6131
Tandem,without concrete shoulders,200,17,300,0.25,0.6041,1.9546
Tandem,without concrete shoulders,200,17,300,0.3,0.6927,1.602
Tandem,without concrete shoulders,200,17,300,0.35,0.7775,1.3935
Tandem,without concrete shoulders,200,17,300,0.4,0.8594,1.2616
Tandem,without concrete shoulders,200,21,40,0.15,0.6816,4.9771
Tandem,without concrete shoulders,200,21,40,0.2,0.8457,2.9594
Tandem,without concrete shoulders,200,21,40,0.25,0.9998,2.0307
Tandem,without concrete shoulders,200,21,40,0.3,1.1463,1.5301
Tandem,without concrete shoulders,200,21,40,0.35,1.2867,1.2313
Tandem,without concrete shoulders,200,21,40,0.4,1.4223,1.0399
Tandem,without concrete shoulders,200,21,80,0.15,0.5731,4.9539
Tandem,without concrete shoulders,200,21,80,0.2,0.7111,2.9326
Tandem,without concrete shoulders,200,21,80,0.25,0.8407,2.0007
Tandem,without concrete shoulders,200,21,80,0.3,0.9639,1.4972
Tandem,without concrete shoulders,200,21,80,0.35,1.082,1.1958
Tandem,without concrete shoulders,200,21,80,0.4,1.196,1.002
Tandem,without concrete shoulders,200,21,150,0.15,0.4898,4.6213
Tandem,without concrete shoulders,200,21,150,0.2,0.6077,2.9013
Tandem,without concrete shoulders,200,21,150,0.25,0.7184,2.1108
Tandem,without concrete shoulders,200,21,150,0.3,0.8237,1.6856
Tandem,without concrete shoulders,200,21,150,0.35,0.9247,1.4326
Tandem,without concrete shoulders,200,21,150,0.4,1.0221,1.2712
Tandem,without concrete shoulders,200,21,300,0.15,0.4119,4.2678
Tandem,without concrete shoulders,200,21,300,0.2,0.511,2.8303
Tandem,without concrete shoulders,200,21,300,0.25,0.6041,2.1718
Tandem,without concrete shoulders,200,21,300,0.3,0.6927,1.8192
Tandem,without concrete shoulders,200,21,300,0.35,0.7775,1.6107
Tandem,without concrete shoulders,200,21,300,0.4,0.8594,1.4788
Tandem,without concrete shoulders,240,0,40,0.15,0.6816,5.4242
Tandem,without concrete shoulders,240,0,40,0.2,0.8457,3.0005
Tandem,without concrete shoulders,240,0,40,0.25,0.9998,1.8838
Tandem,without concrete shoulders,240,0,40,0.3,1.1463,1.2812
Tandem,without concrete shoulders,240,0,40,0.35,1.2867,0.9209
Tandem,without concrete shoulders,240,0,40,0.4,1.4223,0.6895
Tandem,without concrete shoulders,240,0,80,0.15,0.5731,5.4009
Tandem,without concrete shoulders,240,0,80,0.2,0.7111,2.9737
Tandem,without concrete shoulders,240,0,80,0.25,0.8407,1.8538
Tandem,without concrete shoulders,240,0,80,0.3,0.9639,1.2483
Tandem,without concrete shoulders,240,0,80,0.35,1.082,0.8854
Tandem,without concrete shoulders,240,0,80,0.4,1.196,0.6516
Tandem,without concrete shoulders,240,0,150,0.15,0.4898,4.5653
Tandem,without concrete shoulders,240,0,150,0.2,0.6077,2.4986
Tandem,without concrete shoulders,240,0,150,0.25,0.7184,1.5476
Tandem,without concrete shoulders,240,0,150,0.3,0.8237,1.0353
Tandem,without concrete shoulders,240,0,150,0.35,0.9247,0.7298
Tandem,without concrete shoulders,240,0,150,0.4,1.0221,0.5343
Tandem,without concrete shoulders,240,0,300,0.15,0.4119,3.792
Tandem,without concrete shoulders,240,0,300,0.2,0.511,2.0638
Tandem,without concrete shoulders,240,0,300,0.25,0.6041,1.2707
Tandem,without concrete shoulders,240,0,300,0.3,0.6927,0.8451
Tandem,without concrete shoulders,240,0,300,0.35,0.7775,0.5925
Tandem,without concrete shoulders,240,0,300,0.4,0.8594,0.4319
Tandem,without concrete shoulders,240,8,40,0.15,0.6816,5.6074
Tandem,without concrete shoulders,240,8,40,0.2,0.8457,3.1837
Tandem,without concrete shoulders,240,8,40,0.25,0.9998,2.067
Tandem,without concrete shoulders,240,8,40,0.3,1.1463,1.4644
Tandem,without concrete shoulders,240,8,40,0.35,1.2867,1.1041
Tandem,without concrete shoulders,240,8,40,0.4,1.4223,0.8727
Tandem,without concrete shoulders,240,8,80,0.15,0.5731,5.5841
Tandem,without concrete shoulders,240,8,80,0.2,0.7111,3.1569
Tandem,without concrete shoulders,240,8,80,0.25,0.8407,2.037
Tandem,without concrete shoulders,240,8,80,0.3,0.9639,1.4315
Tandem,without concrete shoulders,240,8,80,0.35,1.082,1.0686
Tandem,without concrete shoulders,240,8,80,0.4,1.196,0.8348
Tandem,without concrete shoulders,240,8,150,0.15,0.4898,4.8885
Tandem,without concrete shoulders,240,8,150,0.2,0.6077,2.8218
Tandem,without concrete shoulders,240,8,150,0.25,0.7184,1.8708
Tandem,without concrete shoulders,240,8,150,0.3,0.8237,1.3585
Tandem,without concrete shoulders,240,8,150,0.35,0.9247,1.053
Tandem,without concrete shoulders,240,8,150,0.4,1.0221,0.8575
Tandem,without concrete shoulders,240,8,300,0.15,0.4119,4.2264
Tandem,without concrete shoulders,240,8,300,0.2,0.511,2.4982
Tandem,without concrete shoulders,240,8,300,0.25,0.6041,1.7051
Tandem,without concrete shoulders,240,8,300,0.3,0.6927,1.2795
Tandem,without concrete shoulders,240,8,300,0.35,0.7775,1.0269
Tandem,without concrete shoulders,240,8,300,0.4,0.8594,0.8663
Tandem,without concrete shoulders,240,13,40,0.15,0.6816,5.7219
Tandem,without concrete shoulders,240,13,40,0.2,0.8457,3.2982
Tandem,without concrete shoulders,240,13,40,0.25,0.9998,2.1815
Tandem,without concrete shoulders,240,13,40,0.3,1.1463,1.5789
Tandem,without concrete shoulders,240,13,40,0.35,1.2867,1.2186
Tandem,without concrete shoulders,240,13,40,0.4,1.4223,0.9872
Tandem,without concrete shoulders,240,13,80,0.15,0.5731,5.6986
Tandem,without concrete shoulders,240,13,80,0.2,0.7111,3.2714
Tandem,without concrete shoulders,240,13,80,0.25,0.8407,2.1515
Tandem,without concrete shoulders,240,13,80,0.3,0.9639,1.546
Tandem,without concrete shoulders,240,13,80,0.35,1.082,1.1831
Tandem,without concrete shoulders,240,13,80,0.4,1.196,0.9493
Tandem,without concrete shoulders,240,13,150,0.15,0.4898,5.0905
Tandem,without concrete shoulders,240,13,150,0.2,0.6077,3.0238
Tandem,without concrete shoulders,240,13,150,0.25,0.7184,2.0728
Tandem,without concrete shoulders,240,13,150,0.3,0.8237,1.5605
Tandem,without concrete shoulders,240,13,150,0.35,0.9247,1.255
Tandem,without concrete shoulders,240,13,150,0.4,1.0221,1.0595
Tandem,without concrete shoulders,240,13,300,0.15,0.4119,4.4979
Tandem,without concrete shoulders,240,13,300,0.2,0.511,2.7697
Tandem,without concrete shoulders,240,13,300,0.25,0.6041,1.9766
Tandem,without concrete shoulders,240,13,300,0.3,0.6927,1.551
Tandem,without concrete shoulders,240,13,300,0.35,0.7775,1.2984
Tandem,without concrete shoulders,240,13,300,0.4,0.8594,1.1378
Tandem,without concrete shoulders,240,17,40,0.15,0.6816,5.8135
Tandem,without concrete shoulders,240,17,40,0.2,0.8457,3.3898
Tandem,without concrete shoulders,240,17,40,0.25,0.9998,2.2731
Tandem,without concrete shoulders,240,17,40,0.3,1.1463,1.6705
Tandem,without concrete shoulders,240,17,40,0.35,1.2867,1.3102
Tandem,without concrete shoulders,240,17,40,0.4,1.4223,1.0788
Tandem,without concrete shoulders,240,17,80,0.15,0.5731,5.7902
Tandem,without concrete shoulders,240,17,80,0.2,0.7111,3.363
Tandem,without concrete shoulders,240,17,80,0.25,0.8407,2.2431
Tandem,without concrete shoulders,240,17,80,0.3,0.9639,1.6376
Tandem,without concrete shoulders,240,17,80,0.35,1.082,1.2747
Tandem,without concrete shoulders,240,17,80,0.4,1.196,1.0409
Tandem,without concrete shoulders,240,17,150,0.15,0.4898,5.2521
Tandem,without concrete shoulders,240,17,150,0.2,0.6077,3.1854
Tandem,without concrete shoulders,240,17,150,0.25,0.7184,2.2344
Tandem,without concrete shoulders,240,17,150,0.3,0.8237,1.7221
Tandem,without concrete shoulders,240,17,150,0.35,0.9247,1.4166
Tandem,without concrete shoulders,240,17,150,0.4,1.0221,1.2211
Tandem,without concrete shoulders,240,17,300,0.15,0.4119,4.7151
Tandem,without concrete shoulders,240,17,300,0.2,0.511,2.9869
Tandem,without concrete shoulders,240,17,300,0.25,0.6041,2.1938
Tandem,without concrete shoulders,240,17,300,0.3,0.6927,1.7682
Tandem,without concrete shoulders,240,17,300,0.35,0.7775,1.5156
Tandem,without concrete shoulders,240,17,300,0.4,0.8594,1.355
Tandem,without concrete shoulders,240,21,40,0.15,0.6816,5.9051
Tandem,without concrete shoulders,240,21,40,0.2,0.8457,3.4814
Tandem,without concrete shoulders,240,21,40,0.25,0.9998,2.3647
Tandem,without concrete shoulders,240,21,40,0.3,1.1463,1.7621
Tandem,without concrete shoulders,240,21,40,0.35,1.2867,1.4018
Tandem,without concrete shoulders,240,21,40,0.4,1.4223,1.1704
Tandem,without concrete shoulders,240,21,80,0.15,0.5731,5.8818
Tandem,without concrete shoulders,240,21,80,0.2,0.7111,3.4546
Tandem,without concrete shoulders,240,21,80,0.25,0.8407,2.3347
Tandem,without concrete shoulders,240,21,80,0.3,0.9639,1.7292
Tandem,without concrete shoulders,240,21,80,0.35,1.082,1.3663
Tandem,without concrete shoulders,240,21,80,0.4,1.196,1.1325
Tandem,without concrete shoulders,240,21,150,0.15,0.4898,5.4137
Tandem,without concrete shoulders,240,21,150,0.2,0.6077,3.347
Tandem,without concrete shoulders,240,21,150,0.25,0.7184,2.396
Tandem,without concrete shoulders,240,21,150,0.3,0.8237,1.8837
Tandem,without concrete shoulders,240,21,150,0.35,0.9247,1.5782
Tandem,without concrete shoulders,240,21,150,0.4,1.0221,1.3827
Tandem,without concrete shoulders,240,21,300,0.15,0.4119,4.9323
Tandem,without concrete shoulders,240,21,300,0.2,0.511,3.2041
Tandem,without concrete shoulders,240,21,300,0.25,0.6041,2.411
Tandem,without concrete shoulders,240,21,300,0.3,0.6927,1.9854
Tandem,without concrete shoulders,240,21,300,0.35,0.7775,1.7328
Tandem,without concrete shoulders,240,21,300,0.4,0.8594,1.5722
Tandem,without concrete shoulders,300,0,40,0.15,0.6816,6.8161
Tandem,without concrete shoulders,300,0,40,0.2,0.8457,3.7835
Tandem,without concrete shoulders,300,0,40,0.25,0.9998,2.385
Tandem,without concrete shoulders,300,0,40,0.3,1.1463,1.6292
Tandem,without concrete shoulders,300,0,40,0.35,1.2867,1.1765
Tandem,without concrete shoulders,300,0,40,0.4,1.4223,0.8853
Tandem,without concrete shoulders,300,0,80,0.15,0.5731,6.7929
Tandem,without concrete shoulders,300,0,80,0.2,0.7111,3.7567
